date,Open,High,Low,Close,Volume,RSI,SMA_20,EMA_50,MACD,BB_upper,BB_middle,BB_lower,Price_Change,Direction,SMA5,SMA20,SMA50,MACD_Signal
2006-10-10,32.75,32.88,31.8,32.17,10410800.0,61.97205006072484,30.228,28.143045608648737,1.0504681965881986,33.388439783835324,31.46,29.53156021616468,-1.7709923664122087,0,31.46,30.228,27.789599999999997,0.9642588380168524
2006-10-11,32.0,32.92,31.51,32.35,8032400.0,62.58615224271555,30.390500000000003,28.308024212231143,1.1066488654933977,33.708737075375915,31.714,29.719262924624083,1.0937500000000044,1,31.714,30.390500000000003,28.011599999999998,0.9927368435121615
2006-10-12,32.53,33.15,32.01,32.48,6912000.0,63.05024503149878,30.565,28.471631105869136,1.1484240463679178,33.50524529577155,32.17,30.83475470422845,-0.1537042729788019,0,32.17,30.564999999999998,28.2036,1.0238742840833128
2006-10-13,32.37,33.96,31.84,33.77,9736467.0,67.37493406483658,30.7755,28.679410278187994,1.2709724183195448,33.88268510948691,32.738,31.59331489051309,4.324992276799524,1,32.738,30.7755,28.3926,1.0732939109305593
2006-10-16,33.88,34.43,33.11,33.71,7982800.0,66.98224460677575,30.927,28.876688306494348,1.3477157590985165,34.28875841404076,32.896,31.50324158595924,-0.5017709563164159,0,32.896,30.927,28.587000000000003,1.1281782805641507
2006-10-17,33.16,33.39,32.1,32.42,8775067.0,59.01777490719087,31.054,29.01564170623967,1.2895777410866138,34.24575997779645,32.946000000000005,31.64624002220356,-2.231604342581408,0,32.946000000000005,31.054000000000002,28.7612,1.1604581726686434
2006-10-18,32.905,33.25,31.33,31.56,13712467.0,54.37586437640837,31.0835,29.115420462857724,1.1607279806375566,34.4738659495586,32.788,31.1021340504414,-4.087524692296011,0,32.788,31.083499999999997,28.905600000000003,1.160512134262426
2006-10-19,31.44,32.4,31.19,32.16,7884000.0,56.92158716517611,31.1555,29.23481573882409,1.0944128921873002,34.474821521423884,32.724000000000004,30.973178478576123,2.290076335877848,1,32.724000000000004,31.155499999999996,29.062199999999997,1.147292285847401
2006-10-20,32.41,32.43,31.329,31.79,5991267.0,54.88770092731307,31.2545,29.33501904318393,1.0004690150004905,33.83156376648292,32.328,30.82443623351708,-1.912989817957413,0,32.328,31.2545,29.2148,1.117927631678019
2006-10-23,31.72,32.49,31.5,31.58,4670800.0,53.71457653011713,31.2895,29.42305751207868,0.8987127691703662,32.57613945135969,31.902,31.227860548640308,-0.4413619167717546,0,31.901999999999997,31.289499999999997,29.378400000000003,1.0740846591764885
2006-10-24,31.64,32.86,31.55,32.5,8654800.0,57.95435585911184,31.403,29.54372192336971,0.8821377871761555,32.64247498223166,31.918,31.19352501776833,2.7180783817951943,1,31.917999999999996,31.403,29.562800000000003,1.035695284776422
2006-10-25,32.81,33.3,32.26,32.8,6490600.0,59.26470780581494,31.536,29.671419102845405,0.8830304618282625,33.05967555627309,32.166,31.272324443726905,-0.0304785126485983,0,32.166,31.536,29.7084,1.0051623201867903
2006-10-26,32.88,33.95,32.88,33.84,6111467.0,63.51026263068644,31.7495,29.83489286351813,0.9566297885576488,34.1109947171699,32.502,30.893005282830103,2.9197080291970825,1,32.502,31.749499999999994,29.838199999999997,0.9954558138609622
2006-10-27,33.84,34.59,32.0,32.38,9449800.0,54.865257775580105,31.889,29.934700986517424,0.8869240782908427,34.08270981396888,32.62,31.15729018603112,-4.314420803782508,0,32.62,31.889,29.947400000000002,0.9737494667469383
2006-10-30,32.6,33.35,32.25,32.77,7993200.0,56.56603429548476,32.0855,30.045889183124583,0.8533150565343313,33.89031003089252,32.858000000000004,31.82568996910749,0.521472392638042,1,32.858000000000004,32.0855,30.0556,0.9496625847044169
2006-10-31,33.49,34.87,33.32,34.87,16602867.0,64.35491880760425,32.414,30.23506999947264,0.9847801812945072,35.14940034111425,33.33200000000001,31.514599658885768,4.120633024783504,1,33.33200000000001,32.414,30.226,0.956686104022435
2006-11-01,34.41,34.73,31.7,32.18,19609000.0,51.59209879610274,32.469,30.3113417641992,0.8619704621602402,35.227084941225094,33.208,31.188915058774903,-6.480674222609697,0,33.208,32.469,30.343400000000003,0.9377429756499961
2006-11-02,32.33,33.03,31.52,31.96,14382400.0,50.70640660286376,32.557,30.375995028348253,0.7383791384834169,34.938576369344645,32.832,30.72542363065536,-1.1444478812248606,0,32.832,32.557,30.456799999999998,0.8978702082166803
2006-11-03,32.32,32.64,31.8,32.6,9134467.0,53.2222352778411,32.6405,30.4632109095895,0.6841878833123083,34.95194219569846,32.876,30.80005780430153,0.8663366336633699,1,32.876,32.6405,30.577599999999997,0.8551337432358059
2006-11-06,32.69,34.04,32.28,33.59,12326667.0,56.88772051239188,32.674,30.5858300896056,0.7129076932687042,35.18494755177875,33.04,30.89505244822125,2.7531355154481667,1,33.04,32.674,30.7198,0.8266885332423857
2006-11-07,33.84,34.46,33.65,34.1,9220867.0,58.6838257308309,32.7705,30.723640674326948,0.7679684253625325,34.53696820074809,32.886,31.23503179925192,0.7683215130023582,1,32.886,32.7705,30.854,0.814944511666415
2006-11-08,33.86,35.02,33.78,34.6,10805400.0,60.42459291516399,32.883,30.875654765529813,0.8422414385373287,35.303949327123725,33.370000000000005,31.436050672876288,2.1854695806261133,1,33.370000000000005,32.882999999999996,30.973399999999998,0.8204038970405978
2006-11-09,35.305,36.2,34.99,35.29,20129267.0,62.75661928430655,33.0235,31.04876634335217,0.9458770877365268,35.85934198654106,34.036,32.21265801345894,-0.0424868998725409,0,34.036,33.0235,31.0948,0.8454985351797837
2006-11-10,34.99,35.16,33.57,34.44,21953200.0,58.20639031001625,33.057,31.18175589851484,0.9484876153115492,35.52817792180962,34.404,33.279822078190385,-1.5718776793369655,0,34.404,33.057,31.2014,0.8660963512061368
2006-11-13,34.505,36.1,34.5,36.0,14204667.0,63.44494528472112,33.1715,31.370706647592687,1.064168369220056,36.24326784382637,34.886,33.52873215617363,4.332705405013758,1,34.886,33.1715,31.363599999999998,0.9057107548089207
2006-11-14,35.87,36.43,35.1,36.36,10475467.0,64.54925175119666,33.3685,31.566365210432192,1.1713921123766298,36.8442748752754,35.338,33.8317251247246,1.3660440479509397,1,35.338,33.3685,31.520799999999998,0.9588470263224625
2006-11-15,36.25,36.75,35.5601,35.76,8198200.0,61.2292772871952,33.578500000000005,31.730821476689755,1.194186872828347,36.89677051515565,35.57,34.24322948484436,-1.35172413793104,0,35.57,33.578500000000005,31.6946,1.0059149956236395
2006-11-16,35.91,36.35,35.6,36.22,7619667.0,62.80862247001797,33.7815,31.90686769329016,1.235132205115839,37.13339464202774,35.756,34.37860535797226,0.8632692843219223,1,35.756,33.7815,31.8668,1.0517584375220794
2006-11-17,35.97,36.42,35.75,36.32,6026800.0,63.15995644565701,34.008,32.079931705318,1.261113508701584,36.57999999987434,36.132,35.68400000012566,0.9730330831248302,1,36.132,34.007999999999996,32.0392,1.0936294517579803
2006-11-20,35.87,36.86,35.6,36.66,10143867.0,64.3916244172371,34.262,32.25954222667808,1.2942200740898286,36.84717750289911,36.264,35.680822497100884,2.2023975466964014,1,36.263999999999996,34.262,32.2098,1.13374757622435
2006-11-21,36.77,36.83,35.84,36.09,6456400.0,60.72615246417813,34.441500000000005,32.40975625700443,1.2599392341622109,36.79760530961483,36.21,35.62239469038516,-1.8493336959477824,0,36.209999999999994,34.441500000000005,32.3542,1.1589859078119222
2006-11-22,36.22,36.75,36.03,36.71,4004267.0,63.181262329294434,34.637,32.57839326653367,1.268181433829611,36.88875351649671,36.4,35.911246483503284,1.3528437327443457,1,36.4,34.637,32.5064,1.18082501301546
2006-11-24,36.53,37.06,36.2,36.98,2405600.0,64.22994442780856,34.794000000000004,32.75100529529706,1.2817252491379207,37.17623072648515,36.552,35.92776927351485,1.2318642211880528,1,36.552,34.794000000000004,32.666199999999996,1.2010050602399522
2006-11-27,36.76,37.25,35.06,35.31,9754867.0,53.98746132603424,34.9405,32.85135802881483,1.1445105716827513,37.54056289203377,36.35,35.159437107966234,-3.944504896626757,0,36.35,34.9405,32.7812,1.1897061625285121
2006-11-28,35.19,36.29,34.64,35.97,8016067.0,56.911866472676216,35.1005,32.97365771395935,1.0766129118910044,37.3866931513751,36.212,35.03730684862491,2.216538789428818,1,36.212,35.1005,32.887,1.1670875124010105
2006-11-29,36.3,36.94,36.16,36.5,9663200.0,59.15677175994226,35.182,33.111945646745255,1.053426848955695,37.48036250778912,36.294,35.10763749221087,0.5509641873278316,1,36.294,35.182,33.0194,1.1443553797119475
2006-11-30,36.5,37.29,36.06,36.99,9727200.0,61.17096807745422,35.4225,33.26402620961799,1.0623445848444817,37.63218563394222,36.35,35.06781436605778,1.342465753424663,1,36.35,35.4225,33.1398,1.1279532207384544
2006-12-01,36.58,36.63,35.22,35.54,13083467.0,52.86307722467703,35.6015,33.35328008375062,0.9415554082918902,37.29471407872519,36.062,34.82928592127481,-2.843083652268997,0,36.062,35.6015,33.2362,1.0906736582491416
2006-12-04,36.0,37.44,35.87,36.98,10359467.0,58.841470153253,35.8205,33.49550439419178,0.9510618322658786,37.534040421025495,36.396,35.25795957897451,2.722222222222213,1,36.396,35.820499999999996,33.3796,1.062751293052489
2006-12-05,36.59,36.81,36.19,36.6,11055867.0,56.79439178414109,35.971000000000004,33.617249319909746,0.9173581834447476,37.580179568829465,36.522000000000006,35.46382043117055,0.0273298715495982,1,36.522000000000006,35.971000000000004,33.494,1.0336726711309407
2006-12-06,36.72,36.72,36.05,36.55,7970667.0,56.51578492198284,36.0935,33.73225915050152,0.8765093624772504,37.590103964593325,36.532,35.47389603540667,-0.4629629629629676,0,36.532,36.0935,33.6204,1.0022400094002026
2006-12-07,36.55,36.75,35.35,35.67,8114867.0,51.70803629859915,36.147,33.808248987736754,0.7643171595827454,37.39379927157893,36.268,35.14220072842106,-2.4076607387140783,0,36.267999999999994,36.147,33.731,0.9546554394367112
2006-12-08,35.41,36.04,34.9,35.55,9414267.0,51.0700352342399,36.16,33.876552949001976,0.6581344688866793,37.39064267270511,36.27,35.14935732729488,0.3953685399604648,1,36.269999999999996,36.160000000000004,33.8506,0.8953512453267048
2006-12-11,35.56,36.59,35.48,36.16,8591400.0,54.16592241658299,36.246,33.96609989217836,0.6161037628554453,36.97470938747511,36.106,35.237290612524895,1.687289088863876,1,36.106,36.245999999999995,33.982,0.839501748832453
2006-12-12,35.89,36.01,35.31,35.79,9468600.0,52.01609051377051,36.2355,34.03762538660274,0.5466369274992857,36.674982899859565,35.944,35.21301710014044,-0.27862914460853,0,35.944,36.235499999999995,34.121,0.7809287845658195
2006-12-13,36.08,36.5,36.08,36.21,8199200.0,54.23648423863481,36.228,34.12281654791244,0.5194861370920449,36.4038787738553,35.876,35.34812122614469,0.3603104212860381,1,35.876,36.227999999999994,34.2792,0.7286402550710647
2006-12-14,36.5,37.31,36.47,36.85,11923000.0,57.46633554941114,36.2825,34.229764918582546,0.5433482114215096,36.9956650948676,36.112,35.228334905132385,0.9589041095890448,1,36.111999999999995,36.2825,34.3946,0.6915818463411536
2006-12-15,37.09,37.5,36.86,37.5,12434867.0,60.514372700240976,36.346500000000006,34.35800943157931,0.6077034182446255,37.710728257255546,36.502,35.293271742744444,1.105419250471816,1,36.501999999999995,36.346500000000006,34.5406,0.6748061607218481
2006-12-18,37.54,38.6,37.52,38.15,11472600.0,63.34332247976394,36.438,34.5067149440664,0.7030506211032588,38.60486363087747,36.9,35.19513636912253,1.6249334043686718,1,36.9,36.438,34.685,0.6804550527981302
2006-12-19,37.657,38.9,37.61,38.7,9093667.0,65.58982588974527,36.540000000000006,34.67115749527948,0.8136155165497314,39.25907174866119,37.482000000000006,35.70492825133882,2.769737366226748,1,37.482000000000006,36.540000000000006,34.8006,0.7070871455484505
2006-12-20,38.5,38.96,38.23,38.26,5109867.0,62.30040444329082,36.6485,34.811896417033225,0.8558687478362828,39.186381705638034,37.892,36.59761829436197,-0.6233766233766286,0,37.892,36.6485,34.9224,0.736843466006017
2006-12-21,38.47,38.58,37.5,37.93,6132000.0,59.87505181577614,36.7095,34.93417498891427,0.8528948549942754,38.89625376617609,38.108,37.31974623382392,-1.403691187938651,0,38.108000000000004,36.7095,35.034,0.7600537438036687
2006-12-22,37.87,38.0,36.85,37.03,6169467.0,53.73141473372871,36.712,35.01636420503528,0.7690504106879317,39.11850712985051,38.014,36.909492870149485,-2.2181146025877907,0,38.013999999999996,36.712,35.125,0.7618530771805214
2006-12-26,37.23,37.56,36.87,37.02,3803200.0,53.665525082647534,36.7975,35.094938157779,0.6937984909528936,39.12638111160096,37.788,36.44961888839904,-0.5640612409347133,0,37.788,36.7975,35.19,0.748242159934996
2006-12-27,37.18,37.64,37.18,37.51,4415867.0,56.48159032211696,36.8745,35.189646465317075,0.6660222177593127,38.5303672780595,37.55,36.56963272194049,0.8875739644970367,1,37.55,36.8745,35.266,0.7317981714998594
2006-12-28,37.55,37.59,37.07,37.24,3565200.0,54.5154678060863,36.9115,35.27005248628503,0.6151317220348886,38.03029233510938,37.346,36.66170766489061,-0.8255659121171642,0,37.346,36.911500000000004,35.3624,0.7084648816068653
2006-12-29,37.24,38.02,36.97,37.01,6434867.0,52.828447674988055,36.9125,35.33828572211699,0.5499026245637992,37.549690598143854,37.162,36.774309401856144,-0.6176154672395381,0,37.162,36.9125,35.471399999999996,0.6767524301982522
2007-01-03,37.07,37.52,34.79,36.08,19247000.0,46.55499530640139,36.9395,35.36737255654378,0.4183424755529543,37.93560987950976,36.972,36.00839012049023,-2.670623145400599,0,36.971999999999994,36.939499999999995,35.5498,0.6250704392691926
2007-01-04,35.95,36.08,35.03,35.91,13288267.0,45.49153806646878,36.886,35.3886520641303,0.2969395955524092,38.02743492980599,36.75,35.472565070194015,-0.111265646731589,0,36.75,36.886,35.632200000000005,0.5594442705258359
2007-01-05,35.06,35.2,33.42,33.66,20722400.0,34.317936297533784,36.739,35.320861787105585,0.0189522725257376,38.51705340895439,35.980000000000004,33.44294659104562,-3.993154592127797,0,35.980000000000004,36.739,35.6738,0.4513458709258163
2007-01-08,33.78,34.56,33.2,33.91,10954467.0,36.19323926024987,36.607,35.26553387388576,-0.1791170235495869,37.92556198469152,35.314,32.70243801530848,0.3848431024274584,1,35.314,36.607,35.702,0.3252532920307357
2007-01-09,33.96,34.19,33.21,33.25,12736067.0,33.47589040125716,36.486,35.18649332981181,-0.3849078734826747,36.94216470015933,34.562,32.181835299840664,-2.090694935217906,0,34.562,36.486000000000004,35.711,0.18322105892805363
2007-01-10,32.9,35.2,32.4,34.89,18479067.0,44.6052707286302,36.453,35.174866140407424,-0.4109273955273238,36.24264952502643,34.324,32.40535047497357,6.048632218844992,1,34.324,36.452999999999996,35.732,0.06439136803697813
2007-01-11,34.89,35.16,34.19,34.76,15408400.0,43.97720695464165,36.383,35.15859687999929,-0.4370004980349264,35.36261183972236,34.094,32.82538816027764,-0.372599598738901,0,34.094,36.382999999999996,35.7796,-0.03588700517740278
2007-01-12,34.24,35.37,34.08,35.23,11636467.0,46.888877506642736,36.355,35.16139700235226,-0.4149552023011651,35.85599999996005,34.408,32.960000000039955,2.891355140186901,1,34.408,36.355000000000004,35.8288,-0.11170064460215526
2007-01-16,35.5,35.52,34.89,35.29,11864400.0,47.26567580921213,36.309,35.16644025716197,-0.3881680879536233,36.17260202871176,34.684,33.19539797128824,-0.5915492957746503,0,34.684,36.309,35.8372,-0.16699413327244889
2007-01-17,34.8,35.01,34.42,34.55,11798867.0,43.19538054534486,36.194,35.142266129430126,-0.4217888036305766,35.50508466374088,34.944,34.382915336259124,-0.7183908045977012,0,34.944,36.194,35.8846,-0.21795306734407444
2007-01-18,34.25,34.25,31.26,31.69,25027267.0,31.798119865932435,35.903499999999994,35.00688314396228,-0.6714712583218585,36.976993827131686,34.303999999999995,31.6310061728683,-7.474452554744522,0,34.303999999999995,35.903499999999994,35.8792,-0.30865670553963126
2007-01-19,31.35,32.54,31.13,31.8795,15710067.0,33.058457079805905,35.589974999999995,34.88424066772846,-0.8443225119025257,36.94559211701231,33.7279,30.51020788298769,1.6889952153110006,1,33.7279,35.589974999999995,35.86479,-0.4157898668122102
2007-01-22,32.18,32.7,31.76,31.88,12177400.0,33.061971946029395,35.248974999999994,34.7664273082097,-0.9700854882189772,36.13762183157539,33.057900000000004,29.978178168424623,-0.93225605966439,0,33.057900000000004,35.248974999999994,35.83059,-0.5266489910935637
2007-01-23,31.73,32.4,31.138,31.89,10505867.0,33.13758726793429,34.930474999999994,34.65362623729951,-1.0567649085441886,34.55516033351109,32.3779,30.2006396664889,0.5042546485975422,1,32.3779,34.930474999999994,35.786390000000004,-0.6326721745836887
2007-01-24,32.3,33.31,32.15,32.88,11428667.0,40.32465455452655,34.677975,34.584072267209336,-1.0336588713796715,32.893315893352764,32.043899999999994,31.194484106647224,1.7956656346749391,1,32.043899999999994,34.677974999999996,35.75199,-0.7128695139428853
2007-01-25,33.18,33.3,31.57,31.73,10271400.0,35.545009652958385,34.412975,34.47214786457368,-1.095514154269246,32.88848936156295,32.0519,31.215310638437057,-4.370102471368292,0,32.0519,34.412975,35.680789999999995,-0.7893984420081575
2007-01-26,32.0,32.31,30.9,31.47,13826400.0,34.54798055282043,34.135475,34.35441657576687,-1.152232519447466,32.929249706739675,31.97,31.01075029326032,-1.6562500000000036,0,31.97,34.135475,35.62139,-0.8619652574960193
2007-01-29,31.325,31.35,29.911,30.18,20971400.0,30.04497853605984,33.768975,34.19071396495248,-1.2864451130264385,33.366248830058524,31.630000000000003,29.89375116994148,-3.655227454110135,0,31.630000000000003,33.768975,35.50499,-0.9468612286021032
2007-01-30,30.38,30.96,30.11,30.76,10602867.0,34.197796356884645,33.444975,34.05617616240532,-1.3306692804968492,33.237492841512946,31.404000000000003,29.57050715848706,1.2508229098090933,1,31.404000000000003,33.444975,35.39299,-1.0236228389810524
2007-01-31,30.61,30.94,30.23,30.65,7799600.0,33.78812327372817,33.126975,33.92260062662472,-1.3589284512443562,32.08847954421052,30.958,29.827520455789475,0.1306762495916339,1,30.958,33.126975,35.290789999999994,-1.0906839614337134
2007-02-01,30.36,31.2,30.3,31.04,10848267.0,36.684186920168166,32.874975,33.809557464796306,-1.3344713519582785,31.6746344246976,30.82,29.9653655753024,2.239789196310934,1,30.82,32.874975,35.18719,-1.1394414395386265
2007-02-02,31.21,32.0,30.95,31.85,9776467.0,42.326457715871065,32.671975,33.73271207401998,-1.2354867715836164,31.999637621630544,30.896,29.79236237836945,2.050624799743673,1,30.895999999999997,32.671975,35.09779,-1.1586505059476244
2007-02-05,32.0,32.64,31.95,32.37,9665067.0,45.67346568516368,32.607475,33.679272384842726,-1.1023736471124934,32.66766262595871,31.334000000000003,30.00033737404129,1.156249999999992,1,31.334000000000003,32.607475,35.01199,-1.1473951341805981
2007-02-06,33.1,33.94,32.61,33.52,12923067.0,52.27046586007629,32.587975,33.67302640896654,-0.8937821832435233,33.91556547070551,31.886000000000003,29.8564345292945,1.2688821752265913,1,31.886000000000003,32.587975,34.960589999999996,-1.0966725439931833
2007-02-07,33.79,34.91,33.59,34.83,12684267.0,58.4587741542697,32.666975,33.71839792234041,-0.6156688462152005,35.37437704708088,32.721999999999994,30.06962295291911,3.0778336786031346,1,32.721999999999994,32.666975,34.92299,-1.0004718044375869
2007-02-08,34.3,34.87,34.0,34.38,12104600.0,55.78321716914834,32.641475,33.74434310185647,-0.4266550483016686,35.66729664292614,33.39,31.112703357073865,0.2332361516035143,1,33.39,32.641475,34.87099,-0.8857084532104033
2007-02-09,34.55,34.84,32.52,32.65,15632600.0,46.89681227866032,32.535975,33.7014276860974,-0.4117108471067183,35.45380671284743,33.55,31.646193287152563,-5.499276410998549,0,33.55,32.535975,34.81779,-0.7909089319896663
2007-02-12,32.89,34.08,32.54,33.37,13156000.0,50.43566812675798,32.442975000000004,33.68843052193671,-0.3378746684256981,35.291583601327964,33.75,32.20841639867204,1.4594101550623195,1,33.75,32.442975000000004,34.765789999999996,-0.7003020792768726
2007-02-13,33.91,34.27,33.57,34.0,14162200.0,53.36422850588743,32.378475,33.700648932841155,-0.2259189766565086,35.37808877023607,33.846,32.313911229763924,0.2654084340902489,1,33.846,32.378475,34.71579,-0.6054254587527997
2007-02-14,34.3,34.5,33.47,33.55,18030800.0,51.04422731447913,32.328475,33.694741131553265,-0.1715272639979588,34.76500638291161,33.59,32.414993617088385,-2.186588921282799,0,33.589999999999996,32.328475,34.64699,-0.5186458198018316
2007-02-15,33.53,33.92,33.21,33.75,8144667.0,52.04215663490471,32.431475,33.69690814600215,-0.1110035316985502,34.379606902487524,33.464,32.548393097512474,0.6561288398449115,1,33.464,32.431475,34.61119,-0.4371173621811753
2007-02-16,33.61,33.65,32.62,32.72,15251000.0,46.75616284779738,32.4735,33.65859802262952,-0.1444848977693951,34.34420090041676,33.477999999999994,32.61179909958323,-2.6480214221957765,0,33.477999999999994,32.4735,34.52599,-0.3785908692988193
2007-02-20,32.77,33.19,32.54,33.01,10426267.0,48.34695254207352,32.53,33.633162806055815,-0.1459362826081545,34.3522853691581,33.406,32.459714630841894,0.7323771742447204,1,33.406,32.53,34.45419,-0.3320599519606864
2007-02-21,32.74,33.09,32.19,32.52,10922200.0,45.85405768939023,32.5615,33.58950936268108,-0.1844986350304509,34.05377963523385,33.11,32.16622036476615,-0.6719609040928493,0,33.11,32.5615,34.37359,-0.3025476885746393
2007-02-22,33.03,33.56,32.65,32.73,10924200.0,47.11267685492938,32.554,33.555803113164174,-0.1958566190076851,33.8084244893797,32.946,32.08357551062029,-0.908265213442338,0,32.946,32.554,34.314789999999995,-0.2812094746612485
2007-02-23,33.04,33.06,32.64,32.65,6717467.0,46.667636283577,32.6,33.52028142245185,-0.2089051065225291,33.04714794080213,32.726,32.40485205919787,-1.1803874092009703,0,32.726,32.6,34.25679,-0.2667486010335047
2007-02-26,32.74,32.99,32.1,32.15,8234467.0,43.87784438950728,32.634,33.46654489608119,-0.2566336354128182,33.17462243101501,32.611999999999995,32.04937756898498,-1.8020769700672064,0,32.611999999999995,32.634,34.176590000000004,-0.2647256079093674
2007-02-27,31.8,32.55,31.13,31.18,11910467.0,39.00619520203816,32.684000000000005,33.37687646878389,-0.3684820995244422,33.38375920118476,32.245999999999995,31.108240798815235,-1.949685534591198,0,32.245999999999995,32.684000000000005,34.08439,-0.28547690623238237
2007-02-28,31.09,31.67,30.71,31.0,13000800.0,38.15951572692392,32.696000000000005,33.2836656268708,-0.4662724107284219,33.393476489606364,31.942,30.490523510393626,-0.2894821486008358,0,31.941999999999997,32.696000000000005,33.98019,-0.3216360071315903
2007-03-01,30.33,31.19,29.93,30.62,13953800.0,36.36493093095053,32.6945,33.17920815130724,-0.567888496022384,33.03520295666266,31.52,30.00479704333734,0.9561490273656535,1,31.52,32.6945,33.85559,-0.37088650490974906
2007-03-02,30.35,30.72,29.71,29.77,11378800.0,32.66446284767986,32.631,33.045513714001075,-0.7088368420957423,32.49229454558176,30.944,29.39570545441824,-1.91103789126854,0,30.944,32.631,33.700990000000004,-0.4384765723469477
2007-03-05,29.25,29.83,28.66,28.762,11059267.0,28.907700427319543,32.4766,32.87753278404025,-0.89159880164501,32.056930468849096,30.2664,28.47586953115089,-1.668376068376067,0,30.266399999999997,32.4766,33.51323,-0.5291010182065602
2007-03-06,29.39,30.79,29.27,30.46,13432867.0,41.179979411196506,32.3811,32.782727576822985,-0.8891747095352365,31.69888601639111,30.1224,28.545913983608887,3.6406941136440976,1,30.1224,32.381099999999996,33.34843,-0.6011157564722955
2007-03-07,30.31,30.45,29.47,29.6,13527600.0,37.63629550901112,32.1851,32.65791473067306,-0.945746435551392,31.17427242627671,29.8424,28.510527573723287,-2.3424612339161905,0,29.842399999999998,32.1851,33.17523,-0.6700418922881148
2007-03-08,30.22,31.16,30.2,30.82,12843667.0,44.88240913813178,31.9846,32.58583964319569,-0.8819693384352583,31.31359396305193,29.8824,28.451206036948072,1.985440105890144,1,29.8824,31.984599999999993,33.03303,-0.7124273815175436
2007-03-09,31.25,31.6,30.16,30.51,9255067.0,43.49934444860152,31.7911,32.50443416699194,-0.8466799394019802,31.53562375741169,30.030400000000004,28.52517624258832,-2.367999999999995,0,30.030400000000004,31.7911,32.90263,-0.7392778930944309
2007-03-12,30.16,30.77,30.12,30.33,7133467.0,42.67699638511944,31.6751,32.41916223887461,-0.823741749966775,31.154589908571,30.344,29.533410091429005,0.5636604774535748,1,30.344,31.675099999999997,32.76883,-0.7561706644688997
2007-03-13,30.02,30.2,29.03,29.05,10284467.0,37.27979497477156,31.4591,32.28703822950698,-0.8984911257657835,31.353411630688147,30.062,28.770588369311856,-3.2311792138574247,0,30.062,31.4591,32.59963,-0.7846347567282765
2007-03-14,29.13,29.3,28.04,28.91,16193467.0,36.73261601755022,31.2046,32.15460535776161,-0.9579843275938842,31.49959385625749,29.924,28.348406143742505,-0.7552351527634702,0,29.924,31.2046,32.43303,-0.8193046709013981
2007-03-15,28.84,29.1,28.18,28.62,10929200.0,35.56803322500569,30.9581,32.01599338294743,-1.016812513327082,31.04161869527672,29.484,27.92638130472328,-0.7628294036060987,0,29.484,30.9581,32.265229999999995,-0.858806239386535
2007-03-16,28.64,28.69,28.15,28.35,8760800.0,34.47221590442477,30.6881,31.87222893655733,-1.072853826783838,30.41812737322504,29.052,27.68587262677496,-1.0125698324022316,0,29.052,30.688100000000002,32.11063,-0.9016157568659956
2007-03-19,28.5,28.95,28.4,28.49,7691800.0,35.58048372637287,30.4766,31.73959250767273,-1.0933664931470055,29.204246095491445,28.684000000000005,28.163753904508564,-0.0350877192982511,0,28.684000000000005,30.4766,31.962229999999998,-0.9399659041221976
2007-03-20,28.4,29.05,28.24,28.35,10941467.0,34.94401549020338,30.2436,31.60666731129341,-1.1081457446492389,28.96153562707132,28.544,28.126464372928687,-0.176056338028159,0,28.544,30.243599999999997,31.85603,-0.9736018722276059
2007-03-21,29.5,30.44,28.941,29.97,21139600.0,46.80246832057881,30.1161,31.542484279477986,-0.9778657195339022,29.98651858981253,28.756,27.52548141018747,1.5932203389830468,1,28.756,30.1161,31.77723,-0.9744546416888652
2007-03-22,30.0,30.81,29.86,30.63,13515867.0,50.74188710141458,30.0111,31.50670058224356,-0.8120011332522701,31.07175651530568,29.158,27.24424348469432,2.0999999999999965,1,29.157999999999998,30.0111,31.72483,-0.9419639400015463
2007-03-23,30.4,30.94,30.07,30.29,8744000.0,48.73952938611831,29.8931,31.45898683392028,-0.6999191795187727,31.43362708178169,29.546,27.65837291821831,-0.361842105263156,0,29.546,29.893099999999997,31.63283,-0.8935549879049915
2007-03-26,30.31,30.6,29.8,30.35,7455600.0,49.12109551772148,29.8031,31.4154971541587,-0.599343071271516,31.54115248817736,29.918,28.29484751182264,0.1319696469812032,1,29.918,29.8031,31.544629999999998,-0.8347126045782964
2007-03-27,30.28,30.34,29.75,29.78,7817000.0,45.645022101211374,29.7331,31.35136001085836,-0.5591840910633046,30.80046961354028,30.204,29.60753038645972,-1.651254953764861,0,30.203999999999997,29.7331,31.435629999999996,-0.7796069018752981
2007-03-28,29.53,29.78,29.16,29.21,7658400.0,42.412790811044,29.6436,31.26738510847176,-0.5668181197769506,31.05697960172165,30.052,29.04702039827835,-1.0836437521164926,0,30.052,29.6436,31.31403,-0.7370491454556287
2007-03-29,29.65,29.69,28.23,28.7,11983600.0,39.70372084802446,29.5476,31.16670333951208,-0.6070234913357666,30.93448571134085,29.666000000000004,28.39751428865916,-3.2040472175379406,0,29.666000000000004,29.5476,31.197029999999998,-0.7110440146316563
2007-03-30,29.09,29.3,28.63,28.78,9687400.0,40.34738211017615,29.4981,31.07310713011945,-0.6252240133110689,30.613294200689072,29.364000000000004,28.114705799310936,-1.0656583018219277,0,29.364000000000004,29.4981,31.13883,-0.693880014367539
